CASE_NUMBER;CASE_STATUS;CASE_SUBMITTED;DECISION_DATE;VISA_CLASS;EMPLOYMENT_START_DATE;EMPLOYMENT_END_DATE;EMPLOYER_NAME;EMPLOYER_BUSINESS_DBA;EMPLOYER_ADDRESS;EMPLOYER_CITY;EMPLOYER_STATE;EMPLOYER_POSTAL_CODE;EMPLOYER_COUNTRY;EMPLOYER_PROVINCE;EMPLOYER_PHONE;EMPLOYER_PHONE_EXT;AGENT_REPRESENTING_EMPLOYER;AGENT_ATTORNEY_NAME;AGENT_ATTORNEY_CITY;AGENT_ATTORNEY_STATE;JOB_TITLE;SOC_CODE;SOC_NAME;NAICS_CODE;TOTAL_WORKERS;NEW_EMPLOYMENT;CONTINUED_EMPLOYMENT;CHANGE_PREVIOUS_EMPLOYMENT;NEW_CONCURRENT_EMPLOYMENT;CHANGE_EMPLOYER;AMENDED_PETITION;FULL_TIME_POSITION;PREVAILING_WAGE;PW_UNIT_OF_PAY;PW_WAGE_LEVEL;PW_SOURCE;PW_SOURCE_YEAR;PW_SOURCE_OTHER;WAGE_RATE_OF_PAY_FROM;WAGE_RATE_OF_PAY_TO;WAGE_UNIT_OF_PAY;H1B_DEPENDENT;WILLFUL_VIOLATOR;SUPPORT_H1B;LABOR_CON_AGREE;PUBLIC_DISCLOSURE_LOCATION;WORKSITE_CITY;WORKSITE_COUNTY;WORKSITE_STATE;WORKSITE_POSTAL_CODE;ORIGINAL_CERT_DATE
I-200-16293-378875;CERTIFIED;42662.0;42668.0;H-1B;42662.0;42978.0;KSOFT SYSTEMS INC;;BUILDING PCC-B RARITAN BUSINESS CENTER;EDISON;NJ;08837;UNITED STATES OF AMERICA;;7326962555;;N;,;;;PROGRAMMER ANALYST;15-1131;COMPUTER PROGRAMMERS;541511;1.0;0.0;0.0;0.0;0.0;0.0;1.0;Y;75795.0;Year;Level II;Other;2016;OFLC ONLINE DATA CENTER;76000.0;0.0;Year;Y;N;Y;Y;;EDISON;MIDDLESEX;NJ;08837;
I-200-17223-207470;CERTIFIED;42958.0;42964.0;H-1B;42972.0;44067.0;TECHASPECT SOLUTIONS INC;;46750 FREMONT BLVD;FREMONT;CA;94538;;;;;;,;;;AEM ARCHITECT;15-1133;SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE;541511;1.0;0.0;0.0;0.0;0.0;0.0;1.0;Y;121160.0;Year;;OES;2017;OFLC ONLINE DATA CENTER;175000.0;0.0;Year;Y;N;Y;Y;;AUSTIN;HAYS;TX;78737;
I-200-16363-143320;DENIED;42732.0;42738.0;H-1B;42878.0;43974.0;ERNST & YOUNG U.S. LLP;N/A;200 PLAZA DRIVE;SECAUCUS;NJ;07094;UNITED STATES OF AMERICA;;2018723003;;Y;WALSH, MARC;TORONTO;;TAX STAFF;13-2011;ACCOUNTANTS AND AUDITORS;541211;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;50086.0;Year;Level I;OES;2016;;75000.0;0.0;Year;N;N;NA;;;HOUSTON;HARRIS;TX;77010;
I-200-14099-867077;WITHDRAWN;41764.0;42696.0;H-1B;41900.0;42995.0;CUMMINS INC.;;2931 ELM HILL PIKE;NASHVILLE;TN;37214;UNITED STATES OF AMERICA;;6159862590;;Y;PETERSON-ROSS, CHERI;CHICAGO;IL;SENIOR SYSTEMS PERFORMANCE ENGINEER;17-2141;MECHANICAL ENGINEERS;3336;1.0;0.0;0.0;1.0;0.0;0.0;0.0;Y;67122.0;Year;Level II;OES;2013;OFLC ONLINE DATA CENTER;68500.0;83000.0;Year;N;N;NA;;;COLUMBUS;BARTHOLOMEW;IN;47201;
I-200-17066-745143;CERTIFIED;42801.0;42807.0;H-1B;42933.0;44028.0;TUFTS UNIVERSITY;INTERNATIONAL CENTER;20 SAWYER AVENUE;MEDFORD;MA;02155;UNITED STATES OF AMERICA;;6176273458;;N;,;;;RESIDENT IN SMALL ANIMAL MEDICAL ONCOLOGY;29-1131;VETERINARIANS;611310;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;35157.0;Year;N/A;Other;2016;2016 AAVMC VET INTERN/RESIDENT SALARIES AT US SCHOOLS/COLLEGES OF VET MED;35157.0;0.0;Year;N;N;NA;Y;;NORTH GRAFTON;WORCESTER;MA;01536;
I-200-15104-987810;CERTIFIED-WITHDRAWN;42108.0;42675.0;H-1B;42200.0;42931.0;JPMORGAN CHASE & CO.;;10 S. DEARBORN ST;CHICAGO;IL;60603;UNITED STATES OF AMERICA;N/A;3127327014;;Y;SHAPIRO, JENNIFER;CHICAGO;IL;EXECUTIVE DIRECTOR;11-3031;FINANCIAL MANAGERS;551112;1.0;0.0;1.0;0.0;0.0;0.0;0.0;Y;220813.0;Year;Level IV;OES;2014;OFLC ONLINE DATA CENTER;225000.0;300000.0;Year;N;N;NA;Y;;NEW YORK;NEW YORK;NY;10179;42111.0
I-200-17011-391473;CERTIFIED;42746.0;42753.0;H-1B;42901.0;43996.0;BRAVES TECHNOLOGIES LLC;;345 CREEKSTONE RIDGE;WOODSTOCK;GA;30188;UNITED STATES OF AMERICA;;4045512331;;N;,;;;DOT NET LEAD;15-1132;SOFTWARE DEVELOPERS, APPLICATIONS;541512;1.0;0.0;1.0;0.0;0.0;0.0;0.0;Y;90813.0;Year;Level II;Other;2016;OFLC ONLINE DATA CENTER;91000.0;0.0;Year;Y;N;Y;Y;;ISELIN;MIDDLESEX;NJ;08830;
I-200-17082-020096;CERTIFIED;42817.0;42823.0;H-1B;42967.0;44062.0;ASCENDAS TECHNOLOGIES, INC.;N/A;750, SOUTH MAC ARTHUR BLVD;COPPELL;TX;75019;UNITED STATES OF AMERICA;N/A;4695211236;;N;,;;;PROGRAMMER ANALYST;15-1131;COMPUTER PROGRAMMERS;541511;5.0;5.0;0.0;0.0;0.0;0.0;0.0;Y;46301.0;Year;Level I;Other;2016;OFLC ONLINE DATA CENTER;50000.0;0.0;Year;Y;N;Y;Y;;COPPELL;DALLAS;TX;75019;
I-200-17230-525932;CERTIFIED;42965.0;42971.0;H-1B;42982.0;44077.0;ARKSTEK INC.;;2851 SOUTH PARKER ROAD;AURORA;CO;80014;;;;;;,;;;SR. PROGRAMMER ANALYST;15-1121;COMPUTER SYSTEMS ANALYSTS;541511;1.0;0.0;0.0;0.0;0.0;1.0;0.0;Y;92872.0;Year;;Other;2017;OFLC ONLINE DATA CENTER;98000.0;0.0;Year;Y;N;Y;;;CHARLOTTE;MECKLENBURG;NC;28202;
I-200-17241-124518;CERTIFIED;42984.0;42990.0;H-1B;42989.0;44084.0;GUIDEWIRE SOFTWARE, INC.;;1001 E. HILLSDALE BLVD;FOSTER CITY;CA;94404;;;;;;,;;;SENIOR SALESFORCE DEVELOPER;15-1121;COMPUTER SYSTEMS ANALYSTS;511210;1.0;0.0;0.0;0.0;0.0;1.0;0.0;Y;133578.0;Year;;Other;2017;RADFORD GLOBAL TECHNOLOGY SURVEY;140000.0;0.0;Year;N;N;NA;;;FOSTER CITY;SAN  MATEO;CA;94404;
I-200-17045-902802;WITHDRAWN;42780.0;42962.0;H-1B;42948.0;44044.0;DRIVERSITI, INC. F/K/A/APIO SYSTEMS INC.;;33-41 NEWARK ST;HOBOKEN;NJ;07030;UNITED STATES OF AMERICA;;2016008218;;Y;GAVRIELOV, MAZAL;NEWARK;NJ;CLOUD ADMINISTRATOR AND DEVELOPER;15-1132;SOFTWARE DEVELOPERS, APPLICATIONS;517919;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;70221.0;Year;Level I;OES;2016;OFLC ONLINE DATA CENTER;80000.0;0.0;Year;N;N;NA;;;HOBOKEN;HUDSON;NJ;07030;
I-200-15168-962116;CERTIFIED-WITHDRAWN;42172.0;42662.0;H-1B;42177.0;43272.0;SOFTPATH SYSTEM LLC;;3985 STEVE REYNOLDS BLVD.;NORCROSS;GA;30093;UNITED STATES OF AMERICA;;4043151555;315;N;,;;;PROGRAMMER ANALYST;15-1131;COMPUTER PROGRAMMERS;541511;1.0;0.0;0.0;1.0;0.0;0.0;0.0;Y;55120.0;Year;Level I;OES;2014;OFLC ONLINE DATA CENTER;60000.0;0.0;Year;Y;N;Y;;;MCLEAN;FAIRFAX;VA;22102;42178.0
I-200-17047-864583;CERTIFIED;42798.0;42803.0;H-1B;42962.0;44057.0;INTEL MASSACHUSETTS;N/A;77 REED ROAD;HUDSON;MA;01750;UNITED STATES OF AMERICA;N/A;4807154205;;Y;SHERIDAN REGUERIN, SANDRA;SANTA CLARA;CA;COMPONENT DESIGN ENGINEER;17-2072;ELECTRONICS ENGINEERS, EXCEPT COMPUTER;3344;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;77958.0;Year;Level II;OES;2016;OFLC ONLINE DATA CENTER;77958.0;101100.0;Year;N;N;NA;;;CHANDLER;MARICOPA;AZ;85226;
I-200-17194-966490;CERTIFIED;42929.0;42935.0;H-1B;42948.0;44043.0;TECHPILLARS, INC.;;CONCOURSE CORPORATE CENTER;ATLANTA;GA;30328;;;;;;,;;;CONSULTANT;15-1132;SOFTWARE DEVELOPERS, APPLICATIONS;541511;1.0;0.0;0.0;1.0;0.0;0.0;0.0;Y;73507.0;Year;;Other;2017;OFLC ONLINE DATA CENTER;73510.0;90000.0;Year;Y;N;Y;;;PLANO;COLLIN;TX;75024;
I-200-17059-694755;CERTIFIED;42796.0;42802.0;H-1B;42802.0;43897.0;ORACLE AMERICA, INC;N/A;500 ORACLE PARKWAY;REDWOODSHORES;CA;94065;UNITED STATES OF AMERICA;;6505067000;;Y;JEN, CINDY;SANTA CLARA;CA;QA MANAGER-PRODDEV;15-1121;COMPUTER SYSTEMS ANALYSTS;512210;10.0;2.0;2.0;2.0;0.0;2.0;2.0;Y;111363.0;Year;Level IV;OES;2016;OFLC ONLINE DATA CENTER;111363.0;163624.0;Year;N;N;NA;;;FRISCO;DENTON;TX;75034;
I-200-17030-686902;CERTIFIED;42765.0;42769.0;H-1B;42943.0;44036.0;INFOSYS LIMITED;N/A;6100 TENNYSON PARKWAY;PLANO;TX;75024;UNITED STATES OF AMERICA;N/A;4694672608;;N;,;;;TECHNOLOGY LEAD - US - PRACTITIONER;15-1121;COMPUTER SYSTEMS ANALYST;541511;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;83678.0;Year;Level II;OES;2016;OFLC ONLINE DATA CENTER;83678.0;0.0;Year;Y;N;Y;;;BELLEVUE;KING;WA;98008;
I-200-17073-046908;CERTIFIED;42814.0;42818.0;H-1B;42997.0;44093.0;GILLWARE INC.;;1802 WRIGHT ST;MADISON;WI;53704;UNITED STATES OF AMERICA;;8776247206;;Y;NISSEN, JENNIFER;MILWAUKEE;WI;SOFTWARE ENGINEER;15-1133;SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE;541519;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;53872.0;Year;Level I;OES;2016;OFLC ONLINE DATA CENTER;54000.0;70000.0;Year;N;N;NA;;;MADISON;DANE;WI;53704;
I-200-17167-233647;CERTIFIED;42907.0;42913.0;H-1B;43084.0;44179.0;HM HEALTH SOLUTIONS, INC.;;FIFTH AVENUE PLACE;PITTSBURGH;PA;15222;UNITED STATES OF AMERICA;N/A;4125447000;;Y;DRABECKI, J. KATHERINE;PITTSBURGH;PA;DATA REPORTING ANALYST;15-2031;OPERATIONS RESEARCH ANALYSTS;524114;1.0;0.0;0.0;0.0;0.0;0.0;1.0;Y;79581.0;Year;Level III;OES;2016;OFLC ONLINE DATA CENTER;90640.0;0.0;Year;N;N;NA;;;PITTSBURGH;ALLEGHENY;PA;15222;
I-200-17020-621295;CERTIFIED;42755.0;42761.0;H-1B;42767.0;43861.0;PROLIFICS, INC.;;865 MERRICK AVENUE;WESTBURY;NY;11590;UNITED STATES OF AMERICA;;6464352597;;Y;MCNAMARA, KEVIN;BOSTON;MA;TECHNICAL LEAD;15-1132;SOFTWARE DEVELOPERS, APPLICATIONS;541618;1.0;0.0;0.0;0.0;0.0;0.0;1.0;Y;100568.0;Year;Level III;OES;2016;OFLC ONLINE DATA CENTER;120450.0;0.0;Year;Y;N;Y;Y;;MALVERN;CHESTER;PA;19355;
I-200-16321-282909;CERTIFIED;42766.0;42772.0;H-1B;42871.0;43966.0;PRICEWATERHOUSECOOPERS LLP;;4040 W. BOY SCOUT BLVD.;TAMPA;FL;33607;UNITED STATES OF AMERICA;;8133512888;;Y;SMITH, ADAM;TORONTO;;ASSURANCE ASSOCIATE;13-2011;ACCOUNTANTS AND AUDITORS;541611;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;55765.0;Year;Level I;OES;2016;OFLC ONLINE DATA CENTER;58000.0;0.0;Year;N;N;NA;;;NEW YORK;NEW YORK;NY;10017;
I-200-17067-655586;CERTIFIED;42802.0;42808.0;H-1B;42985.0;44081.0;ERNST & YOUNG U.S. LLP;N/A;200 PLAZA DRIVE;SECAUCUS;NJ;07094;UNITED STATES OF AMERICA;;2018723003;;Y;WALSH, MARC;TORONTO;;ASSURANCE MANAGER;13-2011;ACCOUNTANTS AND AUDITORS;541211;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;81869.0;Year;Level III;OES;2016;OFLC ONLINE DATA CENTER;100000.0;0.0;Year;N;N;NA;;;PHILADELPHIA;PHILADELPHIA;PA;19103;
I-200-17068-525963;CERTIFIED;42803.0;42809.0;H-1B;42967.0;44063.0;UBS SECURITIES LLC;N/A;315 DEADERICK STREET;NASHVILLE;TN;37238;UNITED STATES OF AMERICA;N/A;6153326481;;Y;ELLSWORTH, CHAD;NEW YORK;NY;DIRECTOR;13-2051;FINANCIAL ANALYSTS;523110;1.0;0.0;1.0;0.0;0.0;0.0;0.0;Y;95160.0;Year;Level II;OES;2016;OFLC ONLINE DATA CENTER;150000.0;200000.0;Year;N;N;NA;Y;;NEW YORK;NEW YORK;NY;10019;
I-200-17069-986768;CERTIFIED;42804.0;42810.0;H-1B;42986.0;44082.0;CITCON USA LLC;;4500 GREAT AMERICA PARKWAY, SUITE 100;SANTA CLARA;CA;95054;UNITED STATES OF AMERICA;;4086892185;;Y;YE, KE;CITY OF INDUSTRY;CA;MANAGEMENT ANALYST;13-1111;MANAGEMENT ANALYSTS;522320;1.0;1.0;0.0;0.0;0.0;0.0;0.0;N;34.96;Hour;Level I;OES;2016;OFLC ONLINE DATA CENTER;35.0;0.0;Hour;N;N;;Y;;SANTA CLARA;SANTA CLARA;CA;95054;
I-200-17173-562863;CERTIFIED;42908.0;42914.0;H-1B;42908.0;44003.0;CAPGEMINI AMERICA INC;N/A;333 WEST WACKER DRIVE;CHICAGO;IL;60606;UNITED STATES OF AMERICA;N/A;3123955000;;N;,;;;BUSINESS SYSTEM ANALYST 2;15-1121;COMPUTER SYSTEMS ANALYSTS;5416;3.0;1.0;0.0;0.0;0.0;1.0;1.0;Y;84864.0;Year;Level II;OES;2016;OFLC ONLINE DATA CENTER;84900.0;0.0;Year;Y;N;Y;;;NEW YORK;NEW YORK;NY;10019;
I-200-17069-111055;CERTIFIED;42804.0;42810.0;H-1B;42987.0;44082.0;PYRAMID TECHNOLOGY SOLUTIONS, INC;;9535 E 59TH STREET;INDIANAPOLIS;IN;46216;UNITED STATES OF AMERICA;;3172809900;;N;,;;;SYSTEM ANALYST;15-1199;COMPUTER OCCUPATIONS, ALL OTHER;541511;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;56534.0;Year;Level I;OES;2016;OFLC ONLINE DATA CENTER;56534.0;0.0;Year;Y;N;Y;Y;;BLOOMINGTON;MCLEAN;IL;61791;
I-200-17248-123887;CERTIFIED;42984.0;42990.0;H-1B;42990.0;44085.0;ACCENTURE LLP;;161 N. CLARK ST.;CHICAGO;IL;60601;;;;;;,;;;COMPUTER SYSTEMS ANALYST 2;15-1121;COMPUTER SYSTEMS ANALYSTS;5416;1.0;0.0;0.0;0.0;0.0;0.0;1.0;Y;56618.0;Year;;OES;2017;OFLC ONLINE DATA CENTER;69700.0;0.0;Year;N;N;NA;;;SAGINAW;SAGINAW;MI;48603;
I-200-17038-028502;CERTIFIED;42796.0;42802.0;H-1B;42956.0;44051.0;DATA SCIENTISTS LLC;DETECTICA;84 WOOSTER STREET;NEW YORK;NY;10012;UNITED STATES OF AMERICA;;9178083813;;Y;PERL, GREG;NEW YORK;NY;SOFTWARE ENGINEER;15-1133;SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE;5182;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;72363.0;Year;Level I;Other;2017;OFLC ONLINE DATA CENTER;72363.0;0.0;Year;N;N;;Y;;NEW YORK;NEW YORK;NY;10012;
I-200-17235-413919;DENIED;42972.0;42976.0;H-1B;43150.0;44245.0;MKP CAPITAL MANAGEMENT, L.L.C.;;600 LEXINGTON AVENUE;NEW YORK;NY;10022;;;;;;,;;;ANALYST, APPLICATION DEVELOPMENT;15-1132;SOFTWARE DEVELOPERS, APPLICATIONS;523110;1.0;0.0;1.0;0.0;0.0;0.0;0.0;Y;114026.0;Year;;OES;2017;OFLC ONLINE DATA CENTER;100000.0;120000.0;Year;N;N;NA;;;NEW YORK;NY;NY;10022;
I-200-16348-239098;CERTIFIED-WITHDRAWN;42720.0;42963.0;H-1B;42897.0;43992.0;GOOGLE INC.;;1600 AMPHITHEATRE PARKWAY;MOUNTAIN VIEW;CA;94043;UNITED STATES OF AMERICA;;6502534513;;Y;GWIN, SILVIA;BOSTON;MA;SOFTWARE ENGINEER;15-1132;SOFTWARE DEVELOPERS, APPLICATIONS;541512;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;94584.0;Year;N/A;Other;2016;RADFORD GLOBAL TECHNOLOGY SURVERY;120000.0;0.0;Year;N;N;NA;;;NEW YORK;NEW YORK;NY;10011;42723.0
I-200-17072-380124;CERTIFIED;42810.0;42816.0;H-1B;42979.0;44075.0;SLALOM, LLC;;821 2ND AVENUE, SUITE 1900;SEATTLE;WA;98104;UNITED STATES OF AMERICA;;2062686887;;Y;TOY, YVONNE;SAN FRANCISCO;CA;COMPUTER SYSTEMS ENGINEER/SOLUTIONS ARCHITECT;15-1199;COMPUTER OCCUPATIONS, ALL OTHER;541611;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;65666.0;Year;Level II;OES;2016;OFLC ONLINE DATA CENTER;71781.0;90375.0;Year;N;N;NA;;;SEATTLE;KING;WA;98104;
I-200-17165-823384;CERTIFIED;42900.0;42906.0;H-1B;42977.0;44072.0;TECH MAHINDRA (AMERICAS) INC.;N/A;4965 PRESTON PARK BOULEVARD;PLANO;TX;75093;UNITED STATES OF AMERICA;N/A;9729912900;;Y;HAMMOND, MICHAEL;CINCINNATI;OH;QUALITY CONTROL ANALYST;13-1111;MANAGEMENT ANALYSTS;541511;1.0;0.0;1.0;0.0;0.0;0.0;0.0;Y;73674.0;Year;Level II;OES;2016;OFLC ONLINE DATA CENTER;81515.0;0.0;Year;Y;N;Y;;;RICHARDSON;DALLAS;TX;75081;
I-200-15362-117622;CERTIFIED-WITHDRAWN;42366.0;42676.0;H-1B;42366.0;43029.0;AKT, LLC.;;751 HEBRON PARKWAY;LEWISVILLE;TX;75057;UNITED STATES OF AMERICA;;7327073112;;Y;SHEPARD, MICHELLE;WOBURN;MA;BUSINESS ANALYST;15-1121;COMPUTER SYSTEMS ANALYSTS;541519;1.0;0.0;0.0;0.0;0.0;0.0;1.0;Y;54829.0;Year;Level II;Other;2015;OFLC ONLINE DATA CENTER;60000.0;0.0;Year;Y;N;Y;;;LAFAYETTE;LAFAYETTE;LA;70508;42373.0
I-200-16333-763923;CERTIFIED;42704.0;42710.0;H-1B;42827.0;43763.0;TATA CONSULTANCY SERVICES LIMITED;N/A;9201 CORPORATE BOULEVARD;ROCKVILLE;MD;20850;UNITED STATES OF AMERICA;N/A;3012319083;;Y;MUHLENKAMP, PRISCILLA;WASHINGTON;DC;ARCHITECT;15-1199;COMPUTER OCCUPATIONS, ALL OTHER;541511;1.0;0.0;1.0;0.0;0.0;0.0;0.0;Y;85738.0;Year;Level II;OES;2016;OFLC ONLINE DATA CENTER;85738.0;94500.0;Year;Y;N;Y;;;FOSTER CITY;SAN MATEO;CA;94404;
I-200-17030-479548;CERTIFIED;42773.0;42779.0;H-1B;42910.0;43281.0;MAIMONIDES MEDICAL CENTER;N/A;4802 TENTH AVENUE;BROOKLYN;NY;11219;UNITED STATES OF AMERICA;N/A;7182838368;;Y;ELIOT, ANITA;NEW YORK;NY;PHYSICIAN IN A POST GRADUATE TRAINING PROGRAM;29-1069;PHYSICIANS AND SURGEONS, ALL OTHER;622110;1.0;0.0;1.0;0.0;0.0;0.0;0.0;Y;68816.0;Year;N/A;CBA;2017;COLLECTIVE BARGAINING AGREEMENT;68816.0;0.0;Year;N;N;NA;;;BROOKLYN;KINGS;NY;11219;
I-200-17080-745104;CERTIFIED;42815.0;42821.0;H-1B;42998.0;44093.0;NOVO PROSO INC;;540 EAST YOUNG AVENUE;WARRENSBURG;MO;64093;UNITED STATES OF AMERICA;;8168639159;;N;,;;;SOFTWARE DEVELOPER;15-1132;SOFTWARE DEVELOPERS, APPLICATIONS;541511;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;64251.0;Year;Level I;Other;2016;OFLC ONLINE DATA CENTER;65000.0;0.0;Year;Y;N;Y;Y;;WARRENSBURG;JOHNSON;MO;64093;
I-200-17065-287916;CERTIFIED;42804.0;42810.0;H-1B;42987.0;44082.0;SWIFT BEEF COMPANY, A JBS SUBSIDIARY;;1700 PROMONTORY CIRCLE;GREELEY;CO;80634;UNITED STATES OF AMERICA;;9705067716;;Y;OCHOA, ANGELICA;DENVER;CO;CHEMICAL ENGINEER - PROCESS SAFETY MANAGEMENT;17-2041;CHEMICAL ENGINEERS;311611;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;59259.0;Year;Level I;OES;2016;OFLC ONLINE DATA CENTER;63000.0;0.0;Year;N;N;;;;GRAND ISLAND;HALL;NE;68801;
I-200-16326-099164;CERTIFIED;42696.0;42703.0;H-1B;42705.0;43799.0;WAYFAIR LLC;N/A;100 HUNTINGTON AVENUE;BOSTON;MA;02116;UNITED STATES OF AMERICA;N/A;6178808499;;Y;QUILL, JOHN;BOSTON;MA;ASSOCIATE DIRECTOR;11-1021;GENERAL AND OPERATIONS MANAGERS;453998;1.0;0.0;0.0;0.0;0.0;1.0;0.0;Y;108181.0;Year;Level II;OES;2016;OFLC ONLINE DATA CENTER;108181.0;147909.0;Year;N;N;NA;;;BOSTON;SUFFOLK;MA;02116;
I-200-17041-717149;WITHDRAWN;42795.0;42978.0;H-1B;42957.0;44052.0;MAXPOINT INTERACTIVE, INC.;;3020 CARRINGTON MILL BOULEVARD;MORRISVILLE;NC;27560;UNITED STATES OF AMERICA;;9196995787;;Y;KLEIN, ALISSA;OWINGS MILLS;MD;STAFF DATA SCIENTIST;15-2041;STATISTICIANS;518210;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;77688.0;Year;Level I;OES;2016;OFLC ONLINE DATA CENTER;115000.0;0.0;Year;N;N;NA;;;MORRISVILLE;WAKE;NC;27560;
I-200-17251-063876;CERTIFIED;42986.0;42992.0;H-1B;42990.0;44085.0;CAPGEMINI AMERICA INC;;333 WEST WACKER DRIVE;CHICAGO;IL;60606;;;;;;,;;;PROGRAMMER/DEVELOPER 2;15-1131;COMPUTER PROGRAMMERS;5416;2.0;0.0;0.0;0.0;0.0;0.0;2.0;Y;57366.0;Year;;OES;2017;OFLC ONLINE DATA CENTER;60000.0;0.0;Year;Y;N;Y;Y;;PITTSFORD;MONROE;NY;14534;
I-200-17249-340068;CERTIFIED;42985.0;42991.0;H-1B;43111.0;44206.0;SEARS HOLDINGS MANAGEMENT CORPORATION;;3333 BEVERLY ROAD;HOFFMAN ESTATES;IL;60179;;;;;;,;;;MANAGER, USER EXPERIENCE;17-2112;INDUSTRIAL ENGINEERS;452111;1.0;0.0;1.0;0.0;0.0;0.0;0.0;Y;94536.0;Year;;OES;2017;OFLC ONLINE DATA CENTER;107000.0;0.0;Year;N;N;NA;;;HOFFMAN ESTATES;COOK;IL;60179;
I-200-17080-187061;CERTIFIED-WITHDRAWN;42815.0;42969.0;H-1B;42979.0;44074.0;SIGNAC SERVICES (USA), LLC;;833 WASHINGTON STREET;NEW YORK;NY;10014;UNITED STATES OF AMERICA;;9083096796;;Y;HENNER, JANET;NEW YORK;NY;DEPLOYED ENGINEER;15-1132;SOFTWARE DEVELOPERS, APPLICATIONS;523999;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;70221.0;Year;Level I;OES;2016;OFLC ONLINE DATA CENTER;110000.0;0.0;Year;N;N;NA;;;NEW YORK;NEW YORK;NY;10014;42821.0
I-200-17062-843829;CERTIFIED;42797.0;42803.0;H-1B;42973.0;44068.0;DIASPARK, INC.;N/A;515 PLAINFIELD AVE;EDISON;NJ;08817;UNITED STATES OF AMERICA;N/A;7322488333;;Y;SEADIE, KESHAB;NEW YORK;NY;PROGRAMMER ANALYST;15-1121;COMPUTER SYSTEMS ANALYSTS;541512;1.0;0.0;0.0;1.0;0.0;0.0;0.0;Y;64813.0;Year;Level I;OES;2017;OFLC ONLINE DATA CENTER;65000.0;0.0;Year;Y;N;Y;Y;;NEW YORK;NEW YORK;NY;10281;
I-203-17073-894057;CERTIFIED;42809.0;42815.0;E-3 Australian;42991.0;43720.0;NEWT GLOBAL CONSULTING, LLC;;1300 W. WALNUT HILL LANE;IRVING;TX;75038;UNITED STATES OF AMERICA;N/A;9728873165;;Y;MUSILLO, CHRISTOPHER;CINCINNATI;OH;COMPUTER SYSTEMS ANALYST;15-1121;COMPUTER SYSTEMS ANALYSTS;541500;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;78957.0;Year;Level II;OES;2016;OFLC ONLINE DATA CENTER;80000.0;0.0;Year;;;;;;IRVING;DALLAS;TX;75038;
I-200-17052-313353;CERTIFIED;42788.0;42794.0;H-1B;42971.0;44067.0;INNOVATIVE SCHEDULING, LLC;OPTYM;7600 NW 5TH PLACE;GAINESVILLE;FL;32607;UNITED STATES OF AMERICA;;3252816834;;Y;PETTIT, JACLYN;CHICAGO;IL;SOFTWARE ENGINEER;15-1133;SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE;541511;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Y;87734.0;Year;Level III;OES;2016;OFLC ONLINE DATA CENTER;95000.0;0.0;Year;N;N;NA;;;GAINESVILLE;ALACHUA;FL;32607;
I-200-17024-057715;CERTIFIED;42761.0;42767.0;H-1B;42767.0;43861.0;MAGIC LEAP, INC.;;7500 W. SUNRISE BOULEVARD;PLANTATION;FL;33322;UNITED STATES OF AMERICA;;9548897010;;Y;BEERS, CARRIE;LOS ANGELES;CA;SENIOR MULTIMEDIA STACK DEVELOPER;15-1133;SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE;541712;1.0;0.0;0.0;0.0;0.0;1.0;0.0;Y;122533.0;Year;Level II;OES;2016;OFLC ONLINE DATA CENTER;160000.0;0.0;Year;N;N;NA;;;SUNNYVALE;SANTA CLARA;CA;94089;
I-200-17221-077031;CERTIFIED;42957.0;42963.0;H-1B;43101.0;44196.0;TATA CONSULTANCY SERVICES LIMITED;;9201 CORPORATE BOULEVARD;ROCKVILLE;MD;20850;;;;;;,;;;DEVELOPER USER INTERFACE;15-1134;WEB DEVELOPERS;541511;1.0;0.0;1.0;0.0;0.0;0.0;0.0;Y;57262.0;Year;;OES;2017;OFLC ONLINE DATA CENTER;60700.0;88200.0;Year;Y;N;Y;;;MALVERN;CHESTER;PA;19355;
